txn_id,customer_id,account_id,txn_date,amount,txn_type,merchant_category,device,ml_score,ml_flag,explain_top
TXN101140,1575,AC114768,2025-07-09 11:11:26,236931.52,1,2,2,1.0,1,"[[""hour"", -0.00691239617596636], [""amount"", -0.4702615809173509], [""hour"", -0.00691239617596636], [""amount"", -0.4702615809173509], [""hour"", -0.00691239617596636], [""amount"", -0.4702615809173509]]"
TXN100861,1575,AC152048,2025-07-20 23:45:35,213083.93,1,6,1,0.985,1,"[[""hour"", 0.0038767632958325235], [""amount"", -0.4743825611119009], [""amount"", -0.4743825611119009], [""hour"", 0.0038767632958325235], [""hour"", 0.0038767632958325235], [""amount"", -0.4743825611119009]]"
TXN100473,1575,AC179743,2025-08-21 12:43:39,56564.5,1,4,1,0.025,0,"[[""amount"", 0.4741327761865314], [""hour"", 0.00203075582834876], [""amount"", 0.4741327761865314], [""hour"", 0.00203075582834876], [""amount"", 0.4741327761865314], [""hour"", 0.00203075582834876]]"
TXN101564,1575,AC113492,2025-09-08 22:40:24,173442.14,1,6,1,0.99,1,"[[""hour"", -9.338786175947378e-05], [""amount"", -0.46932254038384136], [""hour"", -9.338786175947378e-05], [""amount"", -0.46932254038384136], [""amount"", -0.46932254038384136], [""hour"", -9.338786175947378e-05]]"
TXN101475,1575,AC195224,2025-09-22 20:14:35,205470.85,1,6,2,0.965,1,"[[""hour"", 0.008395920018396664], [""amount"", -0.47849915827926415], [""amount"", -0.47849915827926415], [""hour"", 0.008395920018396664], [""amount"", -0.47849915827926415], [""hour"", 0.008395920018396664]]"
TXN101259,1575,AC180771,2025-09-23 01:59:35,232128.23,1,1,0,0.98,1,"[[""hour"", -0.024559209369409227], [""amount"", -0.46838945497920553], [""hour"", -0.024559209369409227], [""amount"", -0.46838945497920553], [""hour"", -0.024559209369409227], [""amount"", -0.46838945497920553]]"
TXN101519,1576,AC156917,2025-07-30 23:23:56,217566.76,1,7,0,0.98,1,"[[""hour"", 0.010646987453914382], [""amount"", -0.4483715063771674], [""amount"", -0.4483715063771674], [""hour"", 0.010646987453914382], [""hour"", 0.010646987453914382], [""amount"", -0.4483715063771674]]"
TXN100516,1576,AC109294,2025-09-26 00:06:46,67480.32,1,6,0,0.015,0,"[[""amount"", 0.4754877070176035], [""hour"", -0.014393822045856671], [""hour"", -0.014393822045856671], [""amount"", 0.4754877070176035], [""amount"", 0.4754877070176035], [""hour"", -0.014393822045856671]]"
TXN101695,1577,AC119583,2025-09-26 07:48:02,230886.49,1,6,1,1.0,1,"[[""hour"", -0.0019244538375938706], [""amount"", -0.4762561900136543], [""hour"", -0.0019244538375938706], [""amount"", -0.4762561900136543], [""hour"", -0.0019244538375938706], [""amount"", -0.4762561900136543]]"
TXN100959,1578,AC172592,2025-08-17 21:01:15,46937.34,1,6,2,0.01,0,"[[""amount"", 0.4606503328039735], [""hour"", 0.013796697802921523], [""amount"", 0.4606503328039735], [""hour"", 0.013796697802921523], [""amount"", 0.4606503328039735], [""hour"", 0.013796697802921523]]"
TXN101858,1578,AC160733,2025-08-24 15:51:36,193129.71,0,4,0,1.0,1,"[[""hour"", -0.007456683680853489], [""amount"", -0.46177681663580555], [""hour"", -0.007456683680853489], [""amount"", -0.46177681663580555], [""hour"", -0.007456683680853489], [""amount"", -0.46177681663580555]]"
TXN100520,1578,AC139480,2025-09-10 03:07:59,50834.21,1,3,1,0.005,0,"[[""amount"", 0.4817427549928167], [""hour"", -0.005679523259107486], [""hour"", -0.005679523259107486], [""amount"", 0.4817427549928167], [""hour"", -0.005679523259107486], [""amount"", 0.4817427549928167]]"
TXN100546,1579,AC114211,2025-07-02 15:25:56,112190.18,0,7,1,0.995,1,"[[""hour"", -0.007762250969059565], [""amount"", -0.4353164783816772], [""hour"", -0.007762250969059565], [""amount"", -0.4353164783816772], [""hour"", -0.007762250969059565], [""amount"", -0.4353164783816772]]"
TXN100238,1579,AC167803,2025-08-11 11:30:21,137881.4,1,4,0,0.995,1,"[[""hour"", -0.002164085181900638], [""amount"", -0.4745322474365698], [""hour"", -0.002164085181900638], [""amount"", -0.4745322474365698], [""hour"", -0.002164085181900638], [""amount"", -0.4745322474365698]]"
TXN100129,1579,AC114975,2025-08-26 11:37:32,112272.54,1,5,0,0.985,1,"[[""hour"", -0.0011339923575725687], [""amount"", -0.45783529443313103], [""hour"", -0.0011339923575725687], [""amount"", -0.45783529443313103], [""amount"", -0.45783529443313103], [""hour"", -0.0011339923575725687]]"
TXN100470,1580,AC171186,2025-07-06 09:01:23,212666.18,1,5,1,0.985,1,"[[""hour"", 0.0035811892221489392], [""amount"", -0.4754856535083347], [""amount"", -0.4754856535083347], [""hour"", 0.0035811892221489392], [""hour"", 0.0035811892221489392], [""amount"", -0.4754856535083347]]"
TXN100452,1580,AC146614,2025-07-06 14:27:35,99427.73,1,3,2,0.07,0,"[[""amount"", 0.36250498717657914], [""hour"", 0.014117468080424057], [""amount"", 0.36250498717657914], [""hour"", 0.014117468080424057], [""amount"", 0.36250498717657914], [""hour"", 0.014117468080424057]]"
TXN101422,1581,AC139561,2025-07-08 22:47:01,156253.27,1,5,2,0.99,1,"[[""hour"", 0.0006774130724928574], [""amount"", -0.4731103756152737], [""amount"", -0.4731103756152737], [""hour"", 0.0006774130724928574], [""amount"", -0.4731103756152737], [""hour"", 0.0006774130724928574]]"
TXN100580,1581,AC182631,2025-07-09 16:28:36,162106.04,1,1,0,1.0,1,"[[""hour"", -0.0019380512703615217], [""amount"", -0.4737918163005475], [""hour"", -0.0019380512703615217], [""amount"", -0.4737918163005475], [""hour"", -0.0019380512703615217], [""amount"", -0.4737918163005475]]"
TXN100810,1581,AC165794,2025-09-18 06:38:39,194050.12,1,3,1,0.985,1,"[[""hour"", -0.0004359793993967111], [""amount"", -0.4814113797977845], [""hour"", -0.0004359793993967111], [""amount"", -0.4814113797977845], [""hour"", -0.0004359793993967111], [""amount"", -0.4814113797977845]]"
TXN100579,1582,AC169893,2025-07-19 14:16:00,202539.54,1,7,1,1.0,1,"[[""hour"", -0.00351274702583133], [""amount"", -0.452110627189265], [""hour"", -0.00351274702583133], [""amount"", -0.452110627189265], [""hour"", -0.00351274702583133], [""amount"", -0.452110627189265]]"
TXN101442,1582,AC195584,2025-08-14 11:40:54,28445.35,1,4,1,0.025,0,"[[""amount"", 0.4746329963903899], [""hour"", 0.001153837065414878], [""amount"", 0.4746329963903899], [""hour"", 0.001153837065414878], [""amount"", 0.4746329963903899], [""hour"", 0.001153837065414878]]"
TXN101859,1582,AC105305,2025-09-19 17:09:35,126795.58,1,6,2,0.99,1,"[[""hour"", -0.0031359978097237023], [""amount"", -0.45886447479463777], [""hour"", -0.0031359978097237023], [""amount"", -0.45886447479463777], [""hour"", -0.0031359978097237023], [""amount"", -0.45886447479463777]]"
TXN101992,1584,AC163739,2025-09-03 17:55:21,163321.47,1,4,2,1.0,1,"[[""hour"", -0.0034692430343198654], [""amount"", -0.4586924021134901], [""hour"", -0.0034692430343198654], [""amount"", -0.4586924021134901], [""hour"", -0.0034692430343198654], [""amount"", -0.4586924021134901]]"
TXN101491,1584,AC148789,2025-09-23 04:44:12,82122.55,1,1,2,0.01,0,"[[""amount"", 0.46396969420264894], [""hour"", 0.006132565706762731], [""amount"", 0.46396969420264894], [""hour"", 0.006132565706762731], [""amount"", 0.46396969420264894], [""hour"", 0.006132565706762731]]"
TXN101397,1585,AC124800,2025-09-04 16:52:13,90746.94,1,2,1,0.05,0,"[[""amount"", 0.4698466072454121], [""hour"", 0.0029298040079041364], [""amount"", 0.4698466072454121], [""hour"", 0.0029298040079041364], [""amount"", 0.4698466072454121], [""hour"", 0.0029298040079041364]]"
TXN101939,1585,AC142033,2025-09-26 17:46:48,35454.18,0,7,1,0.035,0,"[[""amount"", 0.4557086404592628], [""hour"", -0.002767165731079516], [""hour"", -0.002767165731079516], [""amount"", 0.4557086404592628], [""hour"", -0.002767165731079516], [""amount"", 0.4557086404592628]]"
TXN100032,1586,AC121449,2025-09-18 02:11:31,82472.46,1,6,1,0.025,0,"[[""amount"", 0.47357792370840185], [""hour"", -0.00615511209379342], [""hour"", -0.00615511209379342], [""amount"", 0.47357792370840185], [""amount"", 0.47357792370840185], [""hour"", -0.00615511209379342]]"
TXN100047,1587,AC135507,2025-07-13 02:49:55,238125.13,1,3,0,1.0,1,"[[""hour"", -0.012648894133492083], [""amount"", -0.47061455648727313], [""hour"", -0.012648894133492083], [""amount"", -0.47061455648727313], [""hour"", -0.012648894133492083], [""amount"", -0.47061455648727313]]"
TXN100346,1587,AC155374,2025-09-23 09:39:17,28601.96,1,4,2,0.01,0,"[[""amount"", 0.46276249454424223], [""hour"", 0.008074517456640616], [""amount"", 0.46276249454424223], [""hour"", 0.008074517456640616], [""amount"", 0.46276249454424223], [""hour"", 0.008074517456640616]]"
TXN101131,1588,AC134922,2025-07-11 05:48:20,85122.67,1,0,0,0.015,0,"[[""amount"", 0.4676079850864953], [""hour"", 0.010244876178446324], [""amount"", 0.4676079850864953], [""hour"", 0.010244876178446324], [""amount"", 0.4676079850864953], [""hour"", 0.010244876178446324]]"
TXN101990,1588,AC178941,2025-08-04 20:51:38,146709.14,1,0,2,0.945,1,"[[""hour"", 0.01256865095848955], [""amount"", -0.47718319617053667], [""amount"", -0.47718319617053667], [""hour"", 0.01256865095848955], [""amount"", -0.47718319617053667], [""hour"", 0.01256865095848955]]"
TXN100881,1588,AC147205,2025-08-10 04:40:56,87643.8,1,6,0,0.02,0,"[[""amount"", 0.4674203850214745], [""hour"", 0.0032750395843939707], [""amount"", 0.4674203850214745], [""hour"", 0.0032750395843939707], [""hour"", 0.0032750395843939707], [""amount"", 0.4674203850214745]]"
TXN101399,1588,AC123699,2025-08-10 13:30:04,247427.73,1,0,2,0.98,1,"[[""hour"", -0.008646794678641934], [""amount"", -0.47893414157933817], [""hour"", -0.008646794678641934], [""amount"", -0.47893414157933817], [""hour"", -0.008646794678641934], [""amount"", -0.47893414157933817]]"
TXN101297,1589,AC119569,2025-09-18 09:18:10,47279.67,1,3,0,0.01,0,"[[""amount"", 0.479976239847507], [""hour"", 0.007457431628074284], [""amount"", 0.479976239847507], [""hour"", 0.007457431628074284], [""amount"", 0.479976239847507], [""hour"", 0.007457431628074284]]"
TXN101116,1590,AC190055,2025-07-08 08:23:05,81979.17,1,5,1,0.035,0,"[[""amount"", 0.4640588042571121], [""hour"", 0.006688075476076323], [""amount"", 0.4640588042571121], [""hour"", 0.006688075476076323], [""amount"", 0.4640588042571121], [""hour"", 0.006688075476076323]]"
TXN100449,1590,AC198736,2025-07-16 02:01:54,200375.42,1,0,0,0.99,1,"[[""hour"", -0.0069341425314488276], [""amount"", -0.472668982308863], [""hour"", -0.0069341425314488276], [""amount"", -0.472668982308863], [""hour"", -0.0069341425314488276], [""amount"", -0.472668982308863]]"
TXN101425,1590,AC115348,2025-07-27 02:18:28,135245.88,1,0,1,0.985,1,"[[""hour"", -0.008689892092518197], [""amount"", -0.4652214906886773], [""hour"", -0.008689892092518197], [""amount"", -0.4652214906886773], [""hour"", -0.008689892092518197], [""amount"", -0.4652214906886773]]"
TXN100080,1590,AC182894,2025-09-26 07:40:44,97705.09,1,1,1,0.025,0,"[[""amount"", 0.4323329207339024], [""hour"", 0.007290130470843667], [""amount"", 0.4323329207339024], [""hour"", 0.007290130470843667], [""amount"", 0.4323329207339024], [""hour"", 0.007290130470843667]]"
TXN101466,1591,AC165399,2025-08-02 03:19:35,64509.76,1,2,0,0.015,0,"[[""amount"", 0.478886658843285], [""hour"", -0.005566695660396974], [""hour"", -0.005566695660396974], [""amount"", 0.478886658843285], [""amount"", 0.478886658843285], [""hour"", -0.005566695660396974]]"
TXN101376,1591,AC186175,2025-09-21 21:01:45,14042.31,1,3,2,0.005,0,"[[""hour"", 0.013073824671827826], [""amount"", 0.4498794999793424], [""amount"", 0.4498794999793424], [""hour"", 0.013073824671827826], [""amount"", 0.4498794999793424], [""hour"", 0.013073824671827826]]"
TXN100785,1593,AC113459,2025-08-03 03:05:36,210116.1,0,3,2,0.995,1,"[[""hour"", -0.014896034184021313], [""amount"", -0.47219765848387946], [""hour"", -0.014896034184021313], [""amount"", -0.47219765848387946], [""hour"", -0.014896034184021313], [""amount"", -0.47219765848387946]]"
TXN100757,1593,AC152366,2025-08-24 02:44:31,167995.68,1,4,2,0.995,1,"[[""hour"", -0.011796998162310585], [""amount"", -0.4661608707837652], [""hour"", -0.011796998162310585], [""amount"", -0.4661608707837652], [""hour"", -0.011796998162310585], [""amount"", -0.4661608707837652]]"
TXN101647,1593,AC153352,2025-08-29 19:10:17,166762.82,1,2,0,0.975,1,"[[""hour"", 0.0008986608263242266], [""amount"", -0.4801790692258413], [""amount"", -0.4801790692258413], [""hour"", 0.0008986608263242266], [""hour"", 0.0008986608263242266], [""amount"", -0.4801790692258413]]"
TXN100965,1593,AC153798,2025-09-10 01:47:12,245631.56,1,3,0,0.975,1,"[[""hour"", -0.017624418289403393], [""amount"", -0.4658190507095122], [""hour"", -0.017624418289403393], [""amount"", -0.4658190507095122], [""hour"", -0.017624418289403393], [""amount"", -0.4658190507095122]]"
TXN101142,1593,AC148177,2025-09-16 12:13:56,235043.01,0,4,1,0.98,1,"[[""amount"", -0.4929931891868882], [""hour"", -0.01405393308546809], [""hour"", -0.01405393308546809], [""amount"", -0.4929931891868882], [""amount"", -0.4929931891868882], [""hour"", -0.01405393308546809]]"
TXN100867,1595,AC104666,2025-07-03 02:58:44,5170.31,1,6,1,0.06,0,"[[""amount"", 0.4344920990475836], [""hour"", -0.022251036357059793], [""hour"", -0.022251036357059793], [""amount"", 0.4344920990475836], [""amount"", 0.4344920990475836], [""hour"", -0.022251036357059793]]"
TXN101338,1595,AC121090,2025-07-13 10:49:42,169.81,1,1,2,0.015,0,"[[""amount"", 0.4442784014186662], [""hour"", 0.006091541728376222], [""amount"", 0.4442784014186662], [""hour"", 0.006091541728376222], [""amount"", 0.4442784014186662], [""hour"", 0.006091541728376222]]"
TXN101922,1595,AC173555,2025-07-20 08:27:06,64240.46,1,0,0,0.02,0,"[[""amount"", 0.464778681430857], [""hour"", 0.007005455209127813], [""amount"", 0.464778681430857], [""hour"", 0.007005455209127813], [""hour"", 0.007005455209127813], [""amount"", 0.464778681430857]]"
TXN101576,1595,AC190588,2025-08-24 15:59:45,40014.89,1,2,0,0.025,0,"[[""amount"", 0.4597730692380574], [""hour"", 0.006775316298246615], [""amount"", 0.4597730692380574], [""hour"", 0.006775316298246615], [""hour"", 0.006775316298246615], [""amount"", 0.4597730692380574]]"
TXN101679,1596,AC192919,2025-07-10 16:31:21,96033.4,1,0,0,0.03,0,"[[""amount"", 0.4521015087105162], [""hour"", 0.001315562678842216], [""amount"", 0.4521015087105162], [""hour"", 0.001315562678842216], [""amount"", 0.4521015087105162], [""hour"", 0.001315562678842216]]"
TXN100795,1596,AC137561,2025-08-09 22:20:48,62924.74,1,5,0,0.0,0,"[[""amount"", 0.47258491745806286], [""hour"", 0.006129709797188892], [""amount"", 0.47258491745806286], [""hour"", 0.006129709797188892], [""amount"", 0.47258491745806286], [""hour"", 0.006129709797188892]]"
TXN100523,1596,AC121872,2025-09-07 04:06:49,10164.99,1,7,2,0.015,0,"[[""amount"", 0.4540132946913806], [""hour"", -0.002041574886793864], [""hour"", -0.002041574886793864], [""amount"", 0.4540132946913806], [""amount"", 0.4540132946913806], [""hour"", -0.002041574886793864]]"
TXN101667,1596,AC158912,2025-09-27 10:52:52,26339.33,1,0,1,0.005,0,"[[""amount"", 0.4510748243960358], [""hour"", 0.01247486595631553], [""amount"", 0.4510748243960358], [""hour"", 0.01247486595631553], [""hour"", 0.01247486595631553], [""amount"", 0.4510748243960358]]"
TXN100245,1597,AC112278,2025-09-02 18:04:52,199907.95,1,4,2,0.995,1,"[[""amount"", -0.4872877088552429], [""hour"", -0.0025414276529911847], [""hour"", -0.0025414276529911847], [""amount"", -0.4872877088552429], [""amount"", -0.4872877088552429], [""hour"", -0.0025414276529911847]]"
TXN101015,1597,AC140545,2025-09-22 20:00:56,157273.72,1,6,1,0.975,1,"[[""hour"", 0.0070543745597467485], [""amount"", -0.46556202989235695], [""amount"", -0.46556202989235695], [""hour"", 0.0070543745597467485], [""amount"", -0.46556202989235695], [""hour"", 0.0070543745597467485]]"
TXN100011,1598,AC113216,2025-08-08 01:42:38,25657.15,1,7,1,0.03,0,"[[""amount"", 0.4762359569458179], [""hour"", -0.008640814333756951], [""hour"", -0.008640814333756951], [""amount"", 0.4762359569458179], [""amount"", 0.4762359569458179], [""hour"", -0.008640814333756951]]"
TXN101004,1598,AC127020,2025-08-16 20:26:19,194539.19,1,5,2,1.0,1,"[[""hour"", 0.004136664727909686], [""amount"", -0.4663516437813753], [""amount"", -0.4663516437813753], [""hour"", 0.004136664727909686], [""hour"", 0.004136664727909686], [""amount"", -0.4663516437813753]]"
TXN100974,1598,AC163364,2025-09-08 01:13:46,27056.98,0,5,1,0.095,0,"[[""amount"", 0.4278936571736036], [""hour"", -0.02776001608615392], [""hour"", -0.02776001608615392], [""amount"", 0.4278936571736036], [""hour"", -0.02776001608615392], [""amount"", 0.4278936571736036]]"
TXN100231,1599,AC170255,2025-07-13 22:43:43,18733.68,1,0,1,0.015,0,"[[""amount"", 0.43857784984035336], [""hour"", 0.008974870692642214], [""amount"", 0.43857784984035336], [""hour"", 0.008974870692642214], [""amount"", 0.43857784984035336], [""hour"", 0.008974870692642214]]"
TXN100828,1599,AC180627,2025-07-17 01:40:55,125540.11,1,2,2,0.985,1,"[[""hour"", -0.005102256714536551], [""amount"", -0.4673219163840588], [""hour"", -0.005102256714536551], [""amount"", -0.4673219163840588], [""hour"", -0.005102256714536551], [""amount"", -0.4673219163840588]]"
TXN101039,1599,AC171075,2025-09-06 04:16:28,127645.83,1,7,0,1.0,1,"[[""hour"", -0.004180343766072509], [""amount"", -0.4594504627004294], [""hour"", -0.004180343766072509], [""amount"", -0.4594504627004294], [""hour"", -0.004180343766072509], [""amount"", -0.4594504627004294]]"
TXN100983,1599,AC143213,2025-09-14 23:35:27,44620.79,1,1,2,0.015,0,"[[""amount"", 0.42235483506013627], [""hour"", 0.012399606269733224], [""amount"", 0.42235483506013627], [""hour"", 0.012399606269733224], [""amount"", 0.42235483506013627], [""hour"", 0.012399606269733224]]"
TXN100005,1599,AC104252,2025-09-28 18:22:41,28529.18,1,6,0,0.085,0,"[[""amount"", 0.4191882854939204], [""hour"", 0.0002937728672465625], [""amount"", 0.4191882854939204], [""hour"", 0.0002937728672465625], [""hour"", 0.0002937728672465625], [""amount"", 0.4191882854939204]]"
TXN100219,1600,AC174865,2025-07-23 00:03:18,94853.19,1,3,2,0.03,0,"[[""amount"", 0.45563835281531884], [""hour"", -0.0039281744124967], [""hour"", -0.0039281744124967], [""amount"", 0.45563835281531884], [""amount"", 0.45563835281531884], [""hour"", -0.0039281744124967]]"
TXN101254,1601,AC100029,2025-09-13 18:34:53,55259.18,1,3,1,0.05,0,"[[""amount"", 0.47401185242093596], [""hour"", -0.0038846587090075905], [""hour"", -0.0038846587090075905], [""amount"", 0.47401185242093596], [""hour"", -0.0038846587090075905], [""amount"", 0.47401185242093596]]"
TXN100994,1602,AC109111,2025-07-31 17:55:20,66705.91,1,3,0,0.01,0,"[[""amount"", 0.48284549529785215], [""hour"", 0.0004956150574264538], [""amount"", 0.48284549529785215], [""hour"", 0.0004956150574264538], [""amount"", 0.48284549529785215], [""hour"", 0.0004956150574264538]]"
