txn_id,customer_id,account_id,txn_date,amount,txn_type,merchant_category,location,device
TXN101676,1286,AC168621,2025-07-07 15:49:04,140995.95,debit,Utilities,North Jeremy,web
TXN101677,1255,AC163161,2025-07-27 08:20:20,188547.27,debit,Travel,Jacksonport,mobile
TXN101678,1336,AC119047,2025-07-14 10:04:06,112891.76,debit,Salary,Forbesview,pos
TXN101679,1596,AC192919,2025-07-10 16:31:21,96033.4,debit,Dining,South Preston,mobile
TXN101680,1563,AC103197,2025-08-31 05:50:41,140195.5,debit,Utilities,New Aliciabury,mobile
TXN101681,1209,AC102321,2025-07-09 06:54:56,225926.69,credit,Grocery,Williamborough,pos
TXN101682,1386,AC128796,2025-09-26 05:25:44,184093.11,debit,Shopping,South Austin,web
TXN101683,1074,AC175376,2025-09-11 06:36:24,228698.76,debit,Travel,West John,web
TXN101684,1218,AC163950,2025-07-19 00:11:06,133342.26,debit,Salary,Mooreburgh,pos
TXN101685,1372,AC109390,2025-08-25 15:23:50,77111.77,debit,Utilities,New Patrickmouth,web
TXN101686,1076,AC115898,2025-09-14 18:59:16,229490.05,credit,Utilities,Garrisontown,web
TXN101687,1537,AC160331,2025-08-21 20:42:00,111779.12,debit,Travel,Timothyburgh,pos
TXN101688,1154,AC132567,2025-09-08 14:37:58,125322.59,debit,Utilities,Clarkmouth,mobile
TXN101689,1223,AC105523,2025-08-28 16:01:52,176563.05,debit,Entertainment,Amandaton,pos
TXN101690,1546,AC192413,2025-07-04 02:44:30,113909.35,debit,Salary,Leeborough,pos
TXN101691,1503,AC108965,2025-07-23 09:00:31,199878.36,debit,Utilities,South Jerry,pos
TXN101692,1891,AC115193,2025-08-08 22:23:30,184531.85,debit,Dining,West Elizabethchester,pos
TXN101693,1354,AC158736,2025-07-03 18:04:09,71076.21,debit,Entertainment,Rayville,mobile
TXN101694,1177,AC194467,2025-09-08 23:10:23,19973.72,debit,Entertainment,Myerston,pos
TXN101695,1577,AC119583,2025-09-26 07:48:02,230886.49,debit,Travel,Stanleyview,pos
TXN101696,1739,AC184461,2025-08-05 13:01:08,28805.66,debit,Grocery,South Patriciaview,mobile
TXN101697,1290,AC190468,2025-09-06 06:26:15,14973.06,debit,Salary,Lake Crystalstad,pos
TXN101698,1669,AC113135,2025-08-20 07:26:47,238152.29,debit,Shopping,North Jesseton,web
TXN101699,1524,AC178101,2025-08-28 15:45:02,104947.53,credit,Grocery,West Allison,web
TXN101700,1317,AC118676,2025-09-27 20:16:37,21501.69,credit,Healthcare,Keytown,mobile
TXN101701,1718,AC120590,2025-08-12 06:52:17,82209.84,debit,Salary,Johnland,pos
TXN101702,1781,AC188624,2025-09-01 03:48:08,232848.14,credit,Shopping,New Cynthiastad,mobile
TXN101703,1571,AC132213,2025-08-17 19:48:57,106448.19,debit,Healthcare,New Amber,web
TXN101704,1837,AC117366,2025-07-24 23:16:34,238826.92,debit,Shopping,South Tyler,web
TXN101705,1813,AC110357,2025-09-01 06:37:57,18649.54,debit,Entertainment,Youngchester,web
TXN101706,1863,AC162244,2025-07-19 11:49:56,214516.92,debit,Healthcare,New Mary,pos
TXN101707,1712,AC118375,2025-08-28 19:11:59,101931.67,debit,Shopping,Palmerstad,web
TXN101708,1295,AC104124,2025-07-05 12:24:21,159665.31,debit,Shopping,West Christopher,pos
TXN101709,1420,AC111203,2025-07-09 00:33:04,80978.23,debit,Healthcare,South Rachelville,pos
TXN101710,1961,AC164523,2025-09-12 18:26:42,131344.06,debit,Utilities,New Carolynbury,mobile
TXN101711,1168,AC105836,2025-07-17 01:52:56,188680.51,debit,Utilities,North Nancy,web
TXN101712,1330,AC152885,2025-09-09 09:00:40,96334.14,debit,Salary,Williamsmouth,mobile
TXN101713,1990,AC168182,2025-09-18 00:38:34,58031.8,debit,Healthcare,Whitneyhaven,web
TXN101714,1875,AC134953,2025-07-10 14:49:24,142358.72,debit,Utilities,West Johnmouth,pos
TXN101715,1807,AC137476,2025-09-08 11:10:30,158057.73,debit,Travel,Louischester,mobile
TXN101716,1684,AC145991,2025-08-24 13:30:19,158174.78,debit,Salary,Mariebury,pos
TXN101717,1272,AC194062,2025-08-21 09:48:19,243211.51,credit,Dining,Victoriastad,web
TXN101718,1184,AC183458,2025-09-26 23:21:48,192564.4,debit,Salary,Jenniferburgh,mobile
TXN101719,1479,AC175045,2025-09-22 15:41:41,82269.72,debit,Travel,New Kimberly,mobile
TXN101720,1927,AC181755,2025-08-06 02:22:19,209039.78,debit,Travel,New Thomaschester,web
TXN101721,1555,AC108872,2025-09-02 07:04:51,6305.83,debit,Entertainment,Riverafort,pos
TXN101722,1680,AC132083,2025-09-09 20:55:22,64315.61,debit,Travel,Port Dennis,web
TXN101723,1370,AC131428,2025-07-13 15:57:55,16558.46,debit,Entertainment,Lake Daniel,pos
TXN101724,1244,AC177730,2025-07-12 00:55:38,19674.26,debit,Entertainment,Perezview,web
TXN101725,1670,AC179055,2025-07-06 19:20:13,197470.06,debit,Entertainment,Port Frankview,mobile
TXN101726,1319,AC169839,2025-07-29 01:11:03,105860.57,debit,Utilities,West Joshuabury,mobile
TXN101727,1500,AC184460,2025-07-27 03:21:44,136689.06,credit,Grocery,North Michelestad,web
TXN101728,1699,AC196496,2025-09-07 21:42:07,35720.36,debit,Shopping,Stephenview,web
TXN101729,1813,AC170917,2025-07-30 19:47:00,190264.96,debit,Utilities,New Matthewview,mobile
TXN101730,1999,AC151753,2025-08-27 10:42:44,60379.04,debit,Shopping,Ryanland,web
TXN101731,1720,AC104932,2025-09-25 03:29:35,190173.38,debit,Entertainment,Carlymouth,pos
TXN101732,1802,AC165051,2025-07-10 17:48:31,174167.9,debit,Grocery,Perezland,mobile
TXN101733,1938,AC190953,2025-08-10 23:42:21,30750.37,debit,Travel,New Emmabury,mobile
TXN101734,1446,AC191355,2025-09-06 20:16:45,13616.58,debit,Dining,New Dennis,mobile
TXN101735,1865,AC149938,2025-07-01 14:55:55,82094.57,debit,Entertainment,Jensenborough,mobile
TXN101736,1417,AC156071,2025-08-28 15:22:00,23978.8,debit,Travel,North Andrew,web
TXN101737,1172,AC108525,2025-09-09 01:59:51,51560.42,debit,Grocery,Littleton,mobile
TXN101738,1160,AC155182,2025-07-03 13:20:01,182222.33,debit,Utilities,Morrisville,pos
TXN101739,1620,AC111861,2025-07-04 17:40:42,60978.28,debit,Shopping,South James,mobile
TXN101740,1027,AC120416,2025-09-16 17:52:43,186435.93,debit,Grocery,Port Jennifer,web
TXN101741,1541,AC191617,2025-07-11 04:00:44,167971.3,debit,Utilities,Lake Katherinehaven,web
TXN101742,1519,AC197592,2025-07-03 08:46:37,69680.32,debit,Grocery,West Karen,mobile
TXN101743,1372,AC133169,2025-07-25 11:38:38,153390.55,debit,Salary,Wellsside,pos
TXN101744,1918,AC184202,2025-08-20 04:08:31,105150.13,debit,Grocery,North Travisburgh,pos
TXN101745,1287,AC180241,2025-08-28 14:35:17,19154.93,debit,Healthcare,West Curtisshire,web
TXN101746,1280,AC115589,2025-08-26 22:05:52,225730.16,debit,Shopping,Port Bryanberg,web
TXN101747,1377,AC165561,2025-07-14 18:07:40,67132.41,debit,Salary,Lake Maurice,pos
TXN101748,1268,AC182737,2025-07-26 09:21:50,80649.32,credit,Grocery,Hermantown,mobile
TXN101749,1866,AC184369,2025-09-17 16:18:12,174522.97,credit,Healthcare,Williamsontown,web
TXN101750,1112,AC169779,2025-08-09 18:35:06,165161.28,debit,Utilities,North Tyler,web
TXN101751,1969,AC170980,2025-07-26 16:45:07,195563.4,debit,Utilities,New Dianeton,mobile
TXN101752,1718,AC115781,2025-08-17 01:24:56,159531.37,debit,Utilities,Lynchland,web
TXN101753,1804,AC190478,2025-07-22 18:33:56,34449.15,debit,Entertainment,Danielbury,mobile
TXN101754,1905,AC198197,2025-08-11 13:36:35,182212.24,debit,Utilities,Port Ryanton,web
TXN101755,1896,AC164160,2025-07-03 22:11:20,124899.71,debit,Travel,Bradleytown,web
TXN101756,1638,AC111090,2025-07-02 14:46:54,135660.36,credit,Dining,Amandaland,mobile
TXN101757,1104,AC187002,2025-07-24 20:34:08,203808.97,debit,Healthcare,New Raymondview,web
TXN101758,1848,AC177659,2025-09-17 17:08:13,140896.7,debit,Utilities,New Georgeville,pos
TXN101759,1643,AC137899,2025-08-08 01:07:26,2937.75,debit,Utilities,South Anna,web
TXN101760,1382,AC133573,2025-07-05 10:39:30,89577.91,debit,Healthcare,Lake Ianfurt,web
TXN101761,1545,AC149416,2025-07-23 04:14:11,108791.81,debit,Utilities,Morgantown,web
TXN101762,1027,AC131705,2025-07-25 03:52:18,153705.53,debit,Salary,Lake Kathleen,pos
TXN101763,1132,AC181323,2025-08-03 04:36:21,213465.02,credit,Entertainment,East Brianmouth,pos
TXN101764,1840,AC104404,2025-07-29 06:30:48,4062.58,debit,Salary,Johnsonmouth,pos
TXN101765,1336,AC115284,2025-09-28 19:46:22,103295.9,debit,Grocery,Reedhaven,pos
TXN101766,1923,AC196228,2025-09-22 22:50:09,39247.85,debit,Healthcare,New Meghan,web
TXN101767,1908,AC114539,2025-09-08 19:41:48,3057.55,debit,Travel,Port Anthony,pos
TXN101768,1143,AC151929,2025-08-26 04:53:59,24028.14,debit,Utilities,South Lisaland,mobile
TXN101769,1710,AC193911,2025-08-14 17:40:13,15446.85,debit,Healthcare,South Faithhaven,web
TXN101770,1889,AC149677,2025-08-08 00:16:59,39428.4,debit,Shopping,East Caseyville,web
TXN101771,1278,AC140923,2025-07-08 10:03:14,74684.82,debit,Salary,Jamesfort,mobile
TXN101772,1197,AC189426,2025-07-29 22:57:14,23702.19,debit,Salary,Emilyview,pos
TXN101773,1127,AC149814,2025-08-01 21:39:16,167887.7,debit,Travel,Evanshaven,web
TXN101774,1332,AC122760,2025-08-02 23:44:05,235341.03,credit,Healthcare,East Chad,pos
TXN101775,1936,AC181847,2025-09-28 12:48:50,70299.5,debit,Utilities,North Richardville,web
TXN101776,1187,AC141055,2025-08-08 01:10:38,112721.36,debit,Shopping,Danielview,web
TXN101777,1661,AC104009,2025-09-03 13:46:08,32041.88,debit,Shopping,Chavezport,pos
TXN101778,1933,AC120038,2025-09-14 23:23:10,247873.17,debit,Salary,South Roberttown,web
TXN101779,1177,AC140118,2025-08-22 03:09:12,2115.8,debit,Grocery,Kylefort,pos
TXN101780,1540,AC172029,2025-07-22 03:12:39,87479.51,debit,Entertainment,New Juliafurt,pos
TXN101781,1808,AC129780,2025-07-04 06:35:24,42583.13,debit,Dining,Douglasmouth,mobile
TXN101782,1380,AC101774,2025-08-28 07:44:26,127156.17,debit,Salary,Hawkinsland,mobile
TXN101783,1176,AC134115,2025-08-07 02:50:01,27230.07,credit,Healthcare,Lake Cynthia,mobile
TXN101784,1385,AC108699,2025-07-29 18:33:47,71162.37,debit,Utilities,North Kelly,web
TXN101785,1026,AC108981,2025-08-27 16:31:58,13364.66,debit,Healthcare,West Jasonstad,pos
TXN101786,1184,AC161115,2025-08-06 09:13:34,188971.65,debit,Shopping,Annaland,mobile
TXN101787,1946,AC120082,2025-09-28 07:08:20,247906.02,credit,Travel,Jamesborough,mobile
TXN101788,1822,AC149659,2025-09-08 23:27:26,13799.6,debit,Grocery,Chadstad,mobile
TXN101789,1014,AC137456,2025-08-03 16:54:17,58810.1,debit,Entertainment,East Lauraside,pos
TXN101790,1133,AC158365,2025-07-31 17:03:34,88141.23,debit,Healthcare,West Kimberly,pos
TXN101791,1248,AC181025,2025-08-31 15:43:57,198495.05,debit,Salary,New Brookehaven,pos
TXN101792,1659,AC133694,2025-07-12 04:02:25,37780.75,debit,Travel,Smithfort,mobile
TXN101793,1052,AC195955,2025-08-23 03:51:40,208490.26,credit,Grocery,Port Jenniferton,web
TXN101794,1856,AC185998,2025-07-19 07:43:07,131127.47,debit,Utilities,Port Kellyburgh,mobile
TXN101795,1246,AC148357,2025-09-11 15:08:36,110125.31,debit,Grocery,Watsonside,web
TXN101796,1864,AC126548,2025-08-17 16:49:23,165597.64,debit,Salary,Dominiqueberg,web
TXN101797,1145,AC160145,2025-07-24 18:16:15,54474.9,debit,Entertainment,Seanton,web
TXN101798,1700,AC145187,2025-07-06 05:22:23,86069.38,debit,Utilities,Port Dawn,web
TXN101799,1062,AC130669,2025-08-18 16:32:21,145436.28,credit,Entertainment,Kristinamouth,mobile
TXN101800,1554,AC136748,2025-08-14 20:24:58,69082.37,debit,Salary,Acevedoshire,web
TXN101801,1899,AC163389,2025-07-01 11:39:08,3906.02,debit,Salary,North Jacobside,web
TXN101802,1516,AC105970,2025-09-28 15:40:38,158129.73,debit,Utilities,Dylanland,web
TXN101803,1661,AC125564,2025-09-08 09:18:39,124358.33,debit,Grocery,Colemouth,web
TXN101804,1341,AC140407,2025-08-02 17:38:15,140501.19,debit,Utilities,Sergioside,mobile
TXN101805,1003,AC196665,2025-08-21 12:48:07,45746.55,debit,Shopping,East Emilyfurt,mobile
TXN101806,1348,AC107046,2025-07-24 14:55:01,48679.06,debit,Entertainment,Port Donald,web
TXN101807,1671,AC146295,2025-09-13 01:02:31,37263.98,debit,Entertainment,Lindamouth,mobile
TXN101808,1002,AC199218,2025-08-03 07:30:21,92971.96,debit,Healthcare,Wangbury,web
TXN101809,1186,AC183293,2025-07-19 01:25:52,55204.41,debit,Dining,Karenburgh,pos
TXN101810,1954,AC182085,2025-08-17 04:15:10,49431.96,credit,Shopping,West Danny,pos
TXN101811,1080,AC149518,2025-09-23 15:32:14,106349.74,debit,Grocery,East Christopherview,web
TXN101812,1125,AC139078,2025-08-06 04:20:54,12828.17,debit,Dining,Jennaville,web
TXN101813,1411,AC165192,2025-09-23 00:03:52,209183.57,debit,Shopping,Laurafort,mobile
TXN101814,1749,AC184154,2025-09-01 14:23:46,233735.24,debit,Travel,East Tylerfurt,pos
TXN101815,1702,AC103290,2025-09-20 11:55:12,170418.5,debit,Shopping,South Timothystad,mobile
TXN101816,1182,AC178916,2025-09-05 00:43:26,205807.17,debit,Grocery,Kristinashire,pos
TXN101817,1050,AC165641,2025-08-15 05:10:20,169603.43,debit,Salary,Josephville,web
TXN101818,1541,AC188803,2025-07-29 18:36:52,166234.07,credit,Utilities,Gibbsfurt,web
TXN101819,1438,AC180144,2025-08-13 11:26:40,120048.84,debit,Dining,Grahamhaven,web
TXN101820,1129,AC166177,2025-08-29 16:50:15,34098.97,debit,Grocery,South Rebecca,mobile
TXN101821,1203,AC128644,2025-09-10 09:10:11,151908.17,debit,Shopping,Lake Johnnychester,web
TXN101822,1731,AC194855,2025-07-25 07:48:39,200537.84,debit,Healthcare,East Michael,web
TXN101823,1128,AC159947,2025-08-17 17:13:34,10945.23,debit,Grocery,New Lesliefurt,pos
TXN101824,1924,AC175896,2025-07-05 16:33:52,62805.91,debit,Shopping,Castanedatown,web
TXN101825,1451,AC196997,2025-08-20 04:12:49,95818.67,debit,Healthcare,West Lisa,mobile
TXN101826,1518,AC134748,2025-07-16 01:50:53,104917.24,debit,Salary,Smithview,pos
TXN101827,1172,AC169163,2025-08-08 02:57:16,173888.92,debit,Utilities,Port Sandrahaven,mobile
TXN101828,1377,AC101053,2025-09-11 17:03:33,155632.21,debit,Travel,New Jessica,web
TXN101829,1633,AC198746,2025-08-23 09:28:52,29788.1,debit,Shopping,New Alexander,web
TXN101830,1867,AC197387,2025-09-18 01:42:58,17071.61,debit,Dining,Christianshire,pos
TXN101831,1972,AC126744,2025-07-25 09:22:35,240066.15,debit,Shopping,Jamietown,mobile
TXN101832,1534,AC155929,2025-09-11 14:41:56,113721.26,debit,Shopping,Bryanthaven,mobile
TXN101833,1705,AC141679,2025-07-22 15:20:01,20765.79,debit,Shopping,Garciachester,mobile
TXN101834,1443,AC135797,2025-08-04 07:37:12,184786.39,debit,Grocery,East Theresa,pos
TXN101835,1382,AC195932,2025-08-18 01:38:18,172850.11,debit,Dining,Walkerfort,pos
TXN101836,1317,AC183123,2025-08-08 06:59:29,181774.41,credit,Shopping,East Joseph,pos
TXN101837,1724,AC124779,2025-07-13 19:07:50,169556.45,debit,Healthcare,South Michael,web
TXN101838,1663,AC196529,2025-09-28 23:14:24,165679.94,debit,Salary,New Megan,pos
TXN101839,1631,AC168538,2025-07-01 02:35:52,159540.58,credit,Dining,Meyersshire,mobile
TXN101840,1061,AC173855,2025-09-07 09:47:05,124670.06,debit,Shopping,Stephensonton,pos
TXN101841,1227,AC136156,2025-09-25 15:11:23,61021.11,debit,Salary,Port Levi,web
TXN101842,1783,AC109327,2025-08-13 12:54:13,161104.1,debit,Utilities,Williamsport,web
TXN101843,1161,AC101937,2025-08-10 17:47:33,171830.11,debit,Dining,Michellemouth,web
TXN101844,1831,AC156205,2025-08-29 18:45:43,101739.5,credit,Dining,East Angela,web
TXN101845,1488,AC133469,2025-09-13 06:01:58,50839.0,debit,Healthcare,Chrishaven,mobile
TXN101846,1372,AC149069,2025-08-22 12:08:25,16572.47,debit,Grocery,Adamsburgh,web
TXN101847,1805,AC146416,2025-09-18 23:37:05,249999.87,debit,Salary,New Carol,web
TXN101848,1548,AC117991,2025-07-22 23:18:54,231750.56,debit,Utilities,Port Brittany,mobile
TXN101849,1413,AC166403,2025-08-28 06:55:15,223430.07,debit,Utilities,Michealchester,mobile
TXN101850,1252,AC154173,2025-09-07 20:34:02,119621.61,debit,Entertainment,Johnsontown,pos
TXN101851,1844,AC144380,2025-08-08 07:12:21,216435.46,debit,Shopping,Toddport,mobile
TXN101852,1197,AC177843,2025-07-06 13:20:33,149233.21,credit,Grocery,Lake Williamville,pos
TXN101853,1567,AC106086,2025-08-20 23:58:14,212602.01,debit,Grocery,North Phillipton,mobile
TXN101854,1991,AC138676,2025-08-31 03:34:57,105196.26,debit,Entertainment,Jasonville,web
TXN101855,1318,AC178880,2025-08-13 03:55:22,125759.5,debit,Shopping,South Taraside,web
TXN101856,1147,AC195872,2025-07-23 02:08:35,177318.52,debit,Salary,North Charlesmouth,mobile
TXN101857,1348,AC113441,2025-07-09 03:07:56,146006.48,credit,Utilities,West Andrewhaven,pos
TXN101858,1578,AC160733,2025-08-24 15:51:36,193129.71,credit,Salary,Hullbury,mobile
TXN101859,1582,AC105305,2025-09-19 17:09:35,126795.58,debit,Travel,North Belindahaven,web
TXN101860,1567,AC130995,2025-09-08 18:55:48,41470.06,credit,Salary,Coxton,pos
TXN101861,1339,AC170320,2025-09-14 08:31:28,49379.67,debit,Salary,North Jeremy,web
TXN101862,1504,AC100802,2025-08-15 05:28:23,82085.95,debit,Salary,New Russell,web
TXN101863,1898,AC106026,2025-08-31 19:53:31,209103.43,credit,Healthcare,Lake Elizabeth,pos
TXN101864,1122,AC177585,2025-09-19 04:21:31,64656.71,debit,Grocery,Tinastad,pos
TXN101865,1676,AC114436,2025-09-16 01:56:55,190504.94,debit,Shopping,North Ginabury,pos
TXN101866,1509,AC108806,2025-08-16 14:19:43,183419.45,debit,Entertainment,Andersontown,web
TXN101867,1180,AC101070,2025-07-02 22:23:42,139849.0,debit,Travel,North Jacob,mobile
TXN101868,1619,AC187193,2025-08-22 23:06:55,145929.41,debit,Entertainment,North Mark,pos
TXN101869,1504,AC106100,2025-09-13 15:16:07,188050.59,debit,Utilities,Robinsonfort,web
TXN101870,1914,AC169677,2025-09-06 23:11:39,162953.73,debit,Travel,Williamview,mobile
TXN101871,1994,AC146791,2025-07-29 10:28:59,27904.46,debit,Entertainment,North Brianview,web
TXN101872,1532,AC194768,2025-07-17 06:15:29,71039.3,debit,Dining,West Scottshire,mobile
TXN101873,1695,AC127685,2025-07-18 15:22:23,218128.18,debit,Healthcare,Lewisfort,mobile
TXN101874,1966,AC113386,2025-09-08 13:37:16,244655.71,credit,Dining,East Dianeberg,web
TXN101875,1019,AC124561,2025-09-01 15:38:19,6701.86,debit,Dining,Rodriguezborough,mobile
TXN101876,1921,AC169075,2025-09-15 07:36:12,212575.28,credit,Shopping,Murrayville,mobile
TXN101877,1487,AC163190,2025-09-07 20:39:15,69507.19,debit,Utilities,Lake Robert,mobile
TXN101878,1730,AC153950,2025-09-22 00:58:28,109957.72,debit,Grocery,Walkertown,web
TXN101879,1543,AC139584,2025-09-15 06:59:38,179450.36,debit,Grocery,Derekberg,mobile
TXN101880,1100,AC192812,2025-08-08 23:31:06,149251.53,debit,Grocery,Mezaville,pos
TXN101881,1433,AC176250,2025-09-12 13:54:59,141603.51,debit,Salary,South Franciscotown,mobile
TXN101882,1965,AC105792,2025-09-17 10:20:00,105082.85,debit,Travel,Kimland,mobile
TXN101883,1971,AC100504,2025-09-01 09:44:21,171716.96,debit,Healthcare,Port Lauren,pos
TXN101884,1123,AC165132,2025-09-04 09:20:57,49676.06,debit,Entertainment,Sarahhaven,pos
TXN101885,1833,AC137512,2025-08-07 07:44:11,123712.45,debit,Grocery,West Kristopherland,pos
TXN101886,1864,AC184584,2025-09-24 09:23:45,138360.99,debit,Healthcare,West Sarahmouth,web
TXN101887,1609,AC117804,2025-09-19 08:01:13,227368.71,debit,Salary,Coopertown,pos
TXN101888,1196,AC180468,2025-08-27 06:19:17,31636.44,debit,Entertainment,Port Jenniferview,web
TXN101889,1937,AC137755,2025-09-25 14:06:27,218306.99,debit,Salary,Vincenthaven,web
TXN101890,1943,AC138036,2025-08-14 06:28:14,189130.41,debit,Entertainment,South Michaelton,pos
TXN101891,1688,AC171093,2025-09-11 16:29:50,24700.86,debit,Utilities,South Jacqueline,web
TXN101892,1547,AC111737,2025-08-03 08:13:46,70921.62,debit,Shopping,Port Davidstad,mobile
TXN101893,1726,AC193428,2025-08-13 16:22:41,32669.85,debit,Dining,New Bryanland,pos
TXN101894,1860,AC177231,2025-07-04 11:11:16,179337.57,debit,Utilities,Batesfurt,pos
TXN101895,1960,AC137581,2025-08-28 06:48:53,56130.06,debit,Dining,New Darleneville,pos
TXN101896,1882,AC136274,2025-09-14 14:39:36,40677.46,credit,Travel,Changfort,pos
TXN101897,1140,AC164516,2025-07-01 17:08:50,235146.92,debit,Grocery,Port Michaelfort,pos
TXN101898,1604,AC162906,2025-09-20 13:06:10,237661.64,credit,Healthcare,East Dillon,web
TXN101899,1670,AC155913,2025-09-14 20:45:26,230781.42,credit,Dining,East Colleen,mobile
TXN101900,1675,AC199873,2025-08-30 16:48:51,210309.8,debit,Utilities,New Charles,web
TXN101901,1988,AC166852,2025-08-20 22:37:54,85515.23,credit,Dining,East Sandratown,web
TXN101902,1353,AC108745,2025-07-08 08:32:38,171487.45,debit,Healthcare,Lake Laura,mobile
TXN101903,1406,AC166240,2025-08-30 22:20:43,2576.59,debit,Entertainment,Rollinsside,pos
TXN101904,1899,AC148392,2025-09-28 23:51:06,42915.03,debit,Dining,New Karenmouth,mobile
TXN101905,1728,AC130101,2025-09-25 08:31:05,951.31,debit,Salary,East Brandi,pos
TXN101906,1345,AC102892,2025-08-16 20:54:16,76192.94,debit,Salary,Micheleborough,pos
TXN101907,1887,AC140848,2025-09-03 08:26:28,97307.17,credit,Healthcare,South Amybury,pos
TXN101908,1742,AC143024,2025-08-25 02:05:52,135229.2,debit,Healthcare,Robertstad,web
TXN101909,1775,AC155687,2025-09-17 00:21:48,17640.69,debit,Entertainment,Johnsonland,web
TXN101910,1663,AC147590,2025-07-02 14:41:04,213077.96,debit,Utilities,Harveyton,pos
TXN101911,1605,AC124244,2025-07-07 04:11:46,72393.41,debit,Utilities,Willisview,pos
TXN101912,1626,AC124532,2025-08-17 08:51:05,184567.44,debit,Salary,Port Courtneymouth,web
TXN101913,1070,AC178101,2025-08-05 05:40:42,16605.78,debit,Grocery,Connieport,mobile
TXN101914,1346,AC130472,2025-08-02 21:05:45,223539.83,debit,Shopping,Rogersburgh,pos
TXN101915,1012,AC184999,2025-08-06 17:27:54,117796.68,credit,Healthcare,Williamstown,pos
TXN101916,1673,AC154354,2025-08-31 16:37:01,51186.87,debit,Healthcare,South Randy,web
TXN101917,1996,AC136591,2025-07-17 08:35:38,248201.6,debit,Healthcare,Charlesborough,mobile
TXN101918,1655,AC193435,2025-07-30 08:54:49,205646.82,debit,Salary,New Jenniferborough,web
TXN101919,1910,AC132287,2025-07-07 10:37:33,213244.58,debit,Entertainment,Troyhaven,web
TXN101920,1454,AC129525,2025-08-16 10:34:22,20420.02,credit,Entertainment,Lake Isaiah,mobile
TXN101921,1435,AC198425,2025-08-08 14:57:12,168832.16,debit,Salary,Lake Garyview,mobile
TXN101922,1595,AC173555,2025-07-20 08:27:06,64240.46,debit,Dining,Christinaburgh,mobile
TXN101923,1350,AC124557,2025-09-13 13:57:44,230038.8,debit,Shopping,Angelastad,web
TXN101924,1181,AC103709,2025-09-11 21:09:36,60691.83,debit,Healthcare,Matthewfort,pos
TXN101925,1661,AC142471,2025-08-05 19:47:41,186139.48,debit,Entertainment,Whiteton,pos
TXN101926,1262,AC158435,2025-08-30 06:39:22,248777.99,debit,Entertainment,Port James,pos
TXN101927,1604,AC111689,2025-09-06 04:28:23,109127.7,debit,Dining,Joshuahaven,mobile
TXN101928,1203,AC189912,2025-07-10 13:46:32,181485.15,debit,Dining,North Ashley,mobile
TXN101929,1267,AC128029,2025-07-11 20:23:50,170737.38,debit,Travel,Emilymouth,web
TXN101930,1923,AC166442,2025-09-27 10:09:48,211569.78,debit,Healthcare,Espinozamouth,web
TXN101931,1424,AC133419,2025-08-21 02:21:11,138698.17,debit,Healthcare,Caitlinborough,pos
TXN101932,1516,AC164493,2025-09-07 17:09:03,12316.18,debit,Shopping,Baxterfurt,pos
TXN101933,1741,AC128553,2025-08-09 02:34:21,7625.98,debit,Grocery,Rubioville,pos
TXN101934,1543,AC169288,2025-07-24 22:47:54,151175.73,debit,Salary,Pattersontown,pos
TXN101935,1314,AC122106,2025-09-03 12:49:41,227702.07,debit,Shopping,Port Gregoryville,pos
TXN101936,1492,AC142772,2025-07-03 10:30:17,69840.47,debit,Grocery,West Jessicaville,mobile
TXN101937,1801,AC174260,2025-08-12 11:18:29,2039.22,debit,Dining,Lucasport,web
TXN101938,1711,AC183062,2025-08-11 18:08:20,242467.89,debit,Grocery,South Conniestad,mobile
TXN101939,1585,AC142033,2025-09-26 17:46:48,35454.18,credit,Utilities,West Jamesbury,pos
TXN101940,1011,AC164476,2025-08-18 16:57:35,114559.01,debit,Travel,Ochoatown,pos
TXN101941,1426,AC107204,2025-09-05 07:22:41,174950.44,debit,Healthcare,Danaside,pos
TXN101942,1671,AC197179,2025-07-25 15:56:26,156433.49,debit,Shopping,South Kylefurt,pos
TXN101943,1181,AC158552,2025-09-18 17:38:55,177103.72,debit,Grocery,Lake Thomasbury,pos
TXN101944,1867,AC116099,2025-09-10 03:15:42,109384.1,credit,Healthcare,East Peterburgh,web
TXN101945,1635,AC191037,2025-08-27 02:24:00,173648.11,credit,Shopping,Dylanberg,web
TXN101946,1829,AC124990,2025-08-23 04:28:01,170821.35,debit,Grocery,Amyburgh,web
TXN101947,1020,AC137818,2025-09-04 11:38:23,45380.56,debit,Healthcare,West Emily,mobile
TXN101948,1520,AC157414,2025-07-21 08:59:02,123011.61,debit,Salary,Robinside,pos
TXN101949,1349,AC127108,2025-09-09 04:16:33,108410.85,credit,Travel,West Maryview,mobile
TXN101950,1810,AC157602,2025-07-06 11:54:22,149404.78,debit,Utilities,Hernandezberg,mobile
TXN101951,1679,AC180799,2025-08-20 09:12:22,131616.29,credit,Healthcare,South Peterville,mobile
TXN101952,1163,AC193191,2025-09-24 13:51:05,178096.17,debit,Healthcare,Lake Sarah,mobile
TXN101953,1993,AC113332,2025-08-05 02:23:07,102529.17,debit,Grocery,North Dennis,web
TXN101954,1157,AC117890,2025-09-25 18:09:23,135104.43,debit,Shopping,West Susan,web
TXN101955,1773,AC153054,2025-08-03 10:52:25,102594.36,debit,Entertainment,Scottburgh,mobile
